대피시설명,지번주소,도로명주소,대피시설 인원수,경도,위도
그랜드프라자 지하주차장,서울특별시 노원구 중계동 366-6,서울특별시 노원구 한글비석로 264,3400,127.077338,37.65116
화인상가 지하주차장,서울특별시 노원구 중계동 579,서울특별시 노원구 중계로 160,3151,127.081365,37.649406
북부종합사회복지관,서울특별시 노원구 상계동 1257,서울특별시 노원구 동일로245길 56,812,127.05241,37.679706
벽산아파트109동상가,서울특별시 노원구 상계동 173-1,서울특별시 노원구 한글비석로 396,4848,127.073582,37.662303
창동차량기지사무소,서울특별시 노원구 상계동 820,서울특별시 노원구 노원로 573,807,127.055209,37.658215
창동차량기지 후생관,서울특별시 노원구 상계동 820,서울특별시 노원구 노원로 573,606,127.055209,37.658215
용화여고,서울특별시 노원구 상계동 696,서울특별시 노원구 동일로 1461,1049,127.058279,37.659132
도봉면허시험장,서울특별시 노원구 상계동 835-7,서울특별시 노원구 동일로 1449,2099,127.058854,37.657485
위성프라자,서울특별시 노원구 상계동 693-2,서울특별시 노원구 상계로 55,1009,127.061164,37.65605
노원프라자,서울특별시 노원구 상계동 693-1,서울특별시 노원구 상계로 51,699,127.060833,37.655985
노원구 구민회관,서울특별시 노원구 중계동 507-3,서울특별시 노원구 동일로 1229,606,127.066344,37.638961
대진여고,서울특별시 노원구 중계동 514-2,서울특별시 노원구 공릉로 438,848,127.067198,37.646125
상계주공아파트 13단지 관리동,서울특별시 노원구 상계동 637,서울특별시 노원구 한글비석로54길 92,13333,127.061116,37.668573
서진골프연습장,서울특별시 노원구 상계동 629,서울특별시 노원구 동일로228길 29,560,127.058748,37.667796
신한은행 마들역점,서울특별시 노원구 상계동 649-4,서울특별시 노원구 동일로 1546,1212,127.057686,37.666503
상계8동 주민센터,서울특별시 노원구 상계동 658,서울특별시 노원구 동일로227길 97,200,127.051553,37.666736
벽산아파트108동상가,서울특별시 노원구 상계동 173-1,서울특별시 노원구 한글비석로 396,4242,127.073582,37.662303
상계9동 주민센터,서울특별시 노원구 상계동 682,서울특별시 노원구 한글비석로 487,242,127.063819,37.664521
현우상가,서울특별시 노원구 하계동 270,서울특별시 노원구 섬밭로 232,1168,127.066369,37.636795
상록스토아,서울특별시 노원구 상계동 624,서울특별시 노원구 동일로227길 26,2040,127.054688,37.670191
한신2차아파트,서울특별시 노원구 상계동 451,서울특별시 노원구 한글비석로48길 6,4848,127.067718,37.665214
KT혜화전화국,서울특별시 종로구 연건동 128번지 9호,서울특별시 종로구 대학로 65 (연건동 KT혜화지사),320,127.001517,37.577115
KT광화문빌딩 지하층,서울특별시 종로구 세종로 100번지,서울특별시 종로구 세종대로 178 (세종로 KT광화문빌딩West),28607,126.977958,37.572118
GS건설,서울특별시 종로구 청진동 70번지,서울특별시 종로구 종로 33 (청진동),212772,126.98144,37.57096
CT뱅크지하층,서울특별시 종로구 신문로2가 89번지 29호,서울특별시 종로구 새문안로 50 (신문로2가 시티빌딩),5952,126.970683,37.568914
혜화동씨티벨리,서울특별시 종로구 혜화동 90번지 18호,서울특별시 종로구 대학로 146 (혜화동 두레빌딩),3338,127.002024,37.584213
혜화경찰서지하층,서울특별시 종로구 인의동 48번지 57호,서울특별시 종로구 창경궁로 112-16 (인의동 서울혜화경찰서),223,126.998957,37.571968
혜성교회,서울특별시 종로구 혜화동 5번지 55호,서울특별시 종로구 혜화로6가길 34 (혜화동 혜성유치원),1001,127.001073,37.590528
현대해상본사건물,서울특별시 종로구 세종로 191번지 1호,서울특별시 종로구 세종대로 163 (세종로 현대해상빌딩),4864,126.976141,37.570914
현대그룹빌딩 지하주차장,서울특별시 종로구 연지동 1번지 7호,서울특별시 종로구 율곡로 194 (연지동 현대그룹빌딩),4339,127.000351,37.575242
현대건설지하2층,서울특별시 종로구 계동 140번지 2호,서울특별시 종로구 율곡로 75 (계동 현대건설빌딩),6461,126.987496,37.578115
동원빌딩 한성대학교에듀센터,서울특별시 종로구 명륜2가 41번지 4호,서울특별시 종로구 창경궁로 254 (명륜2가 동원빌딩),696,126.999936,37.583685
한덕빌딩 지하층,서울특별시 종로구 종로6가 242번지 1호,서울특별시 종로구 종로41길 25 (종로6가 한덕빌딩),4800,127.006278,37.57231
한국방송통신대학교,서울특별시 종로구 동숭동 169번지 1호,서울특별시 종로구 대학로 86 (동숭동 한국방송통신대학교),3841,127.002953,37.578634
한국무역보험공사빌딩,서울특별시 종로구 서린동 136번지,서울특별시 종로구 종로 14 (서린동 한국무역보험공사빌딩),5640,126.978849,37.569773
피카디리플러스빌딩,서울특별시 종로구 돈의동 137번지,서울특별시 종로구 돈화문로5가길 1 (돈의동 피카디리플러스),783,126.991263,37.570941
평창동주민센터 지하1층,서울특별시 종로구 평창동 186번지 9호 평창동 주민센터,서울특별시 종로구 평창문화로 65 평창동 주민센터 (평창동),2178,126.968108,37.606252
태화빌딩,서울특별시 종로구 인사동 194번지 27호,서울특별시 종로구 인사동5길 29 (인사동 태화빌딩),7736,126.984828,37.571948
